@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric

@data
300,'2018/05/10 09:50:16:349',14,196.335419,306.110901,37.854507,309.699646,290.191528,60.966106,374.751892,290.58136,63.63269,429.024994,286.732971,60.771126,497.171936,290.490021,53.028786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301,'2018/05/10 09:50:16:399',14,196.65065,306.177795,37.824787,309.914276,290.468323,60.947052,374.972839,290.829163,63.613697,429.141754,286.92038,60.758762,497.258118,290.677551,53.02607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,'2018/05/10 09:50:16:451',14,197.001312,306.286591,37.797638,310.215973,290.816467,60.929443,375.369476,291.138123,63.595207,429.361694,287.14447,60.741821,497.438599,290.898071,53.014694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,'2018/05/10 09:50:16:500',14,197.526474,306.396851,37.761795,310.746002,291.170654,60.895344,376.170074,291.675415,63.561607,429.821411,287.471436,60.704208,497.826385,291.147339,52.974964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,'2018/05/10 09:50:16:555',14,198.327423,306.395538,37.71542,311.641571,291.773132,60.874058,377.443359,292.985596,63.55909,430.609802,288.014038,60.688438,498.524902,291.570923,52.96394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,'2018/05/10 09:50:16:605',14,198.772171,306.577698,37.683083,312.269104,292.228973,60.849945,378.238373,293.783966,63.535103,431.1492,288.460266,60.661041,498.807953,291.982483,52.947792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,'2018/05/10 09:50:16:652',14,199.374847,306.8573,37.656178,313.059967,292.766541,60.810055,379.090179,294.388458,63.487278,431.823486,288.828186,60.605103,499.2099,292.387512,52.902245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,'2018/05/10 09:50:16:701',14,199.704865,306.777557,37.6227,313.591309,293.0737,60.782749,379.702301,294.740173,63.454433,432.3638,288.979065,60.564251,499.573395,292.573914,52.864174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,'2018/05/10 09:50:16:749',14,199.843048,306.761658,37.607422,313.87561,293.213318,60.763378,380.059296,294.929321,63.431389,432.745087,289.00589,60.531971,499.767212,292.65033,52.83363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
309,'2018/05/10 09:50:16:800',14,199.881073,306.495605,37.598213,314.215729,293.282959,60.740246,380.42099,295.059753,63.400642,433.135651,288.96582,60.488243,499.950867,292.69751,52.78994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,'2018/05/10 09:50:16:850',14,200.05014,306.322205,37.588364,314.543701,293.34375,60.715622,380.77359,295.188538,63.369484,433.475861,288.954895,60.448532,500.119049,292.687408,52.748821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,'2018/05/10 09:50:16:901',14,200.281052,306.28714,37.592575,314.892822,293.439484,60.70034,381.155396,295.323242,63.346081,433.824036,288.953491,60.417366,500.278442,292.721527,52.719276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,'2018/05/10 09:50:16:950',14,200.582138,306.251221,37.607246,315.345032,293.587402,60.690624,381.680054,295.525574,63.325127,434.260895,289.035767,60.387833,500.607788,292.812866,52.682648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,'2018/05/10 09:50:17:003',14,200.951599,306.427856,37.625164,315.792664,293.805725,60.689434,382.224884,295.78064,63.313175,434.693024,289.246338,60.370998,500.995972,292.983521,52.654846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
314,'2018/05/10 09:50:32:734',15,173.809021,301.425873,76.544876,312.140381,291.073944,97.805664,378.296722,294.876648,99.544861,427.972412,297.706146,96.050323,501.68927,293.685913,87.992096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315,'2018/05/10 09:50:32:782',15,173.855377,301.799438,76.556076,312.231598,291.548309,97.777122,378.369629,295.574493,99.483124,428.060913,298.264435,95.970528,501.6409,294.046997,87.906464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,'2018/05/10 09:50:32:830',15,173.904343,302.59079,76.529839,312.385925,292.893921,97.759377,378.075165,297.537323,99.414993,428.080139,299.265564,95.93187,501.677155,294.697388,87.864761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317,'2018/05/10 09:50:32:881',15,173.880859,302.786255,76.520515,312.171448,294.215637,97.767807,377.667419,299.132538,99.408417,427.675995,300.407928,95.950722,501.545929,295.645416,87.885651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,'2018/05/10 09:50:32:931',15,173.18483,302.407806,76.445923,312.122406,294.343201,97.78952,377.410767,299.607605,99.420746,427.426849,300.64267,95.977501,501.555023,295.87674,87.898468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319,'2018/05/10 09:50:32:980',15,172.598145,302.03952,76.375748,311.926697,294.328217,97.789215,377.295258,299.330597,99.437569,427.207489,300.702118,95.97834,501.483978,295.680695,87.902969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320,'2018/05/10 09:50:33:030',15,172.515518,301.960297,76.375603,311.898682,294.111908,97.787918,377.236206,298.819397,99.455605,427.15451,300.712769,95.966049,501.393616,295.694153,87.890923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,'2018/05/10 09:50:33:080',15,172.492294,301.879333,76.379395,311.931549,293.588867,97.792618,377.269806,298.417847,99.455841,427.333435,300.458923,95.947571,501.460297,295.483032,87.859451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,'2018/05/10 09:50:33:132',15,172.669128,301.751404,76.420822,312.604065,293.177368,97.773743,378.107056,297.889099,99.410141,428.055573,300.070343,95.866585,501.848541,294.994568,87.754181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323,'2018/05/10 09:50:33:181',15,172.950272,301.709717,76.449402,312.865784,292.98761,97.759491,378.678345,297.465271,99.391403,428.56839,300.158539,95.799416,502.180084,294.95459,87.678993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,'2018/05/10 09:50:33:231',15,173.147156,301.777893,76.464333,313.026031,292.942566,97.756989,379.01413,297.31192,99.384506,428.897003,300.246826,95.763634,502.503387,295.047852,87.627258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,'2018/05/10 09:50:33:282',15,173.392899,301.895203,76.476715,313.127808,293.041473,97.753571,379.085022,297.302582,99.383423,428.934509,300.327942,95.750015,502.74057,295.207031,87.597527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,'2018/05/10 09:50:33:331',15,173.809982,302.167297,76.481857,313.462891,293.393799,97.741272,379.253357,297.512939,99.371368,429.32132,300.613525,95.720779,503.182312,295.433624,87.555359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327,'2018/05/10 09:50:33:381',15,174.045425,302.302124,76.476852,313.46814,293.752228,97.727959,379.353973,297.733826,99.360245,429.635101,300.823792,95.7005,503.410675,295.597351,87.532272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,'2018/05/10 09:50:33:431',15,174.375122,302.552887,76.484039,313.516968,294.2005,97.714996,379.204102,298.25705,99.340652,429.766296,300.896973,95.695259,503.576233,295.808838,87.512856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,'2018/05/10 09:50:33:481',15,174.772293,302.90921,76.497192,313.774597,294.915161,97.705452,379.090118,299.72168,99.283829,429.965851,301.222778,95.694511,503.890503,296.283997,87.49398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,'2018/05/10 09:50:33:531',15,175.149612,303.033173,76.513031,314.082214,295.525024,97.700035,379.31192,300.789368,99.247345,430.26416,301.824219,95.681541,504.138916,296.895813,87.480713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331,'2018/05/10 09:50:33:581',15,175.494904,303.190674,76.527802,314.289368,295.866394,97.685791,379.601257,301.146301,99.226608,430.417908,302.127289,95.662132,504.197296,297.287689,87.462517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332,'2018/05/10 09:50:33:632',15,175.886353,304.050293,76.489799,314.5177,296.900635,97.65271,379.840698,302.337982,99.184746,430.660217,302.864319,95.648773,504.522797,298.144012,87.442154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333,'2018/05/10 09:50:33:681',15,176.102066,304.446564,76.432434,314.419067,297.368103,97.630295,379.745667,302.843018,99.179398,430.563904,303.240417,95.667694,504.61969,298.675171,87.47229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
334,'2018/05/10 09:51:09:514',16,483.570251,328.282501,-6.531761,589.910522,310.020752,15.563293,646.605652,312.865479,17.394344,690.101318,310.403198,14.556038,746.157593,309.823547,7.115082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335,'2018/05/10 09:51:09:562',16,479.165253,330.344238,-5.586742,590.261047,309.829224,16.027355,647.483887,312.176025,17.664539,690.512573,309.792755,14.658501,745.28418,309.095917,7.008678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,'2018/05/10 09:51:09:611',16,477.858917,325.341309,-6.945084,587.446533,310.259277,15.26733,644.463196,313.416443,17.036648,688.01123,311.320038,14.172222,743.842529,310.612305,6.702019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,'2018/05/10 09:51:09:661',16,472.138855,324.446503,-7.337837,586.624451,310.738922,15.24321,643.355896,314.11441,17.018673,687.157959,311.822205,14.15435,742.145325,311.685944,6.716358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,'2018/05/10 09:51:09:711',16,469.919525,326.756165,-6.981544,586.670227,311.854584,15.57653,643.65033,314.756653,17.334377,686.994263,312.413208,14.451958,741.72998,312.086487,6.991291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,'2018/05/10 09:51:09:761',16,468.746735,329.294067,-6.54047,587.372253,313.044434,15.837345,644.885681,315.086334,17.533791,687.878357,312.455994,14.597004,742.046997,311.617126,7.062725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,'2018/05/10 09:51:09:811',16,464.208801,330.517883,-5.937714,589.272583,314.479126,15.939671,647.31897,316.105286,17.431969,689.395264,312.834869,14.354313,742.619263,310.968506,6.599754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,'2018/05/10 09:51:09:861',16,466.756653,325.785339,-7.152271,586.932373,313.687408,15.31374,644.179077,316.513428,17.106091,687.679443,313.919678,14.247677,743.419434,312.794373,6.770329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,'2018/05/10 09:51:09:912',16,473.004822,325.800781,-7.452972,587.807861,313.736755,15.289719,644.840088,316.406433,17.239441,688.941589,313.299988,14.515667,745.956543,311.483459,7.203575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,'2018/05/10 09:51:09:961',16,467.943787,325.964111,-7.358856,587.986328,313.904785,15.304798,645.53894,316.332581,17.163025,689.12793,313.464539,14.366524,745.404358,311.871246,6.95895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,'2018/05/10 09:51:10:012',16,466.937897,325.632782,-7.456104,587.988953,313.466095,15.274067,646.038757,315.989075,17.135677,688.852539,313.798523,14.350868,745.120728,312.786682,6.955231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,'2018/05/10 09:51:10:062',16,460.767426,330.28125,-6.434952,589.703003,313.824951,15.69437,648.381226,316.109985,17.263977,690.021729,313.785095,14.25061,743.599304,312.834961,6.569172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,'2018/05/10 09:51:10:112',16,460.413666,329.782135,-6.573658,589.73645,313.629272,15.622463,648.18103,316.357025,17.200565,690.164185,314.014893,14.186108,743.890564,312.878113,6.489151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347,'2018/05/10 09:51:10:161',16,461.036377,332.083954,-5.935158,591.106445,313.142761,16.038799,649.796387,315.5896,17.583916,691.619995,313.25,14.515217,745.09845,312.807495,6.747051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348,'2018/05/10 09:51:10:211',16,460.276001,333.033539,-5.343533,591.984009,312.455811,16.239841,650.65686,314.806946,17.682446,692.154846,312.509277,14.521336,745.102539,312.291382,6.620564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,'2018/05/10 09:51:10:262',16,464.202484,330.025635,-6.144489,591.199341,312.224304,15.932011,649.28009,314.867981,17.548107,691.736145,312.39566,14.531082,747.102539,311.489349,6.762157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,'2018/05/10 09:51:10:313',16,489.760559,330.283875,-7.297592,588.695496,312.433838,14.815075,646.156677,316.014465,16.745224,689.933899,313.419739,14.032661,747.910156,312.051208,6.664986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,'2018/05/10 09:51:10:362',16,499.67688,332.504578,-7.163284,588.443787,312.130005,14.924095,645.881897,315.733307,16.876041,689.599487,313.701538,14.165741,747.396484,312.840424,6.825199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,'2018/05/10 09:51:10:412',16,506.293701,330.69104,-7.455963,588.594238,311.313416,14.571705,645.723022,315.46582,16.401859,688.842712,314.246521,13.621838,745.501648,313.837433,6.196606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,'2018/05/10 09:51:10:462',16,510.786041,331.144287,-7.338737,588.844055,311.080017,14.773533,645.841064,315.240051,16.63068,688.927002,314.193207,13.870903,745.464355,314.243317,6.483383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,'2018/05/10 09:51:10:512',16,510.622009,331.29071,-7.431446,589.047363,311.342773,14.780209,645.961304,315.14624,16.618877,689.051636,313.939636,13.839748,745.221252,314.195038,6.431263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,'2018/05/10 09:51:10:562',16,504.798523,330.362091,-7.814854,589.276855,311.318512,14.783154,646.293701,314.832642,16.61718,689.386353,313.412964,13.826164,745.174133,314.062561,6.412872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,'2018/05/10 09:51:10:612',16,500.932404,329.928497,-8.009933,589.442261,310.960999,14.769619,646.410706,314.469666,16.60643,689.481506,313.02713,13.807636,745.076538,313.860596,6.395237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,'2018/05/10 09:51:20:930',17,494.010681,295.751343,33.300755,620.039368,287.36673,55.613335,673.640503,288.018829,57.708752,720.809204,285.831635,55.019958,786.428223,287.632324,47.47961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358,'2018/05/10 09:51:20:979',17,493.731232,297.863495,33.222107,620.069275,289.236572,55.400455,673.331665,289.933167,57.462734,720.710815,287.089233,54.749805,786.191162,289.244049,47.19677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,'2018/05/10 09:51:21:028',17,493.843445,299.514496,33.202721,620.067139,290.933472,55.3256,673.664917,291.253845,57.381836,720.607117,288.544189,54.662552,786.252869,290.845032,47.110172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360,'2018/05/10 09:51:21:077',17,493.622437,300.631683,33.254368,620.006836,292.554565,55.329853,673.798462,292.722717,57.372494,720.497559,290.070557,54.64534,786.062012,292.3172,47.090649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
361,'2018/05/10 09:51:21:126',17,493.773254,302.572388,33.222748,619.765625,294.418579,55.232883,673.988037,294.137634,57.275387,720.863708,291.074585,54.538567,786.197876,293.569885,46.992588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
362,'2018/05/10 09:51:21:175',17,493.805206,303.160156,33.208054,619.780457,295.301758,55.212002,673.806396,295.423004,57.251198,720.879578,292.312256,54.523342,786.161377,294.421997,46.989441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363,'2018/05/10 09:51:21:225',17,493.862823,303.623962,33.24786,619.960632,295.962952,55.223076,674.212036,295.92157,57.256046,721.376831,292.914581,54.518833,786.379272,294.868744,46.978794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
364,'2018/05/10 09:51:21:272',17,493.908325,304.168823,33.28323,620.229065,296.44458,55.239773,674.751953,296.228302,57.265999,721.86377,293.585693,54.518227,786.578979,295.208374,46.976723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365,'2018/05/10 09:51:21:321',17,494.0578,304.481628,33.271423,620.42688,296.802277,55.243614,674.742798,296.999512,57.265427,722.253235,293.936218,54.521942,786.83252,295.556274,46.986782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,'2018/05/10 09:51:21:371',17,494.378052,304.801453,33.244713,620.622559,297.25238,55.237801,675.193848,297.268982,57.264355,722.605286,294.360718,54.523029,787.147827,295.770172,46.993393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367,'2018/05/10 09:51:21:421',17,494.714233,305.061676,33.235023,621.222412,297.700287,55.23056,675.957703,297.653809,57.250282,723.249451,294.885071,54.504059,787.741211,296.183655,46.965702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
368,'2018/05/10 09:51:21:471',17,496.397583,305.672668,33.266922,623.906189,298.406067,55.190453,678.836182,298.383179,57.17308,725.968506,295.536285,54.397568,790.082642,296.692139,46.817646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
369,'2018/05/10 09:51:21:521',17,499.908783,305.980743,33.389938,628.885071,299.152954,55.19043,684.119568,298.99704,57.116508,730.919006,296.187927,54.294361,794.475464,297.162659,46.646893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,'2018/05/10 09:51:21:572',17,502.492737,306.032654,33.454315,632.410522,299.059265,55.177422,687.684143,298.896912,57.068371,734.56366,295.916656,54.21307,797.551758,297.06369,46.530411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,'2018/05/10 09:51:21:622',17,503.533203,305.897949,33.464523,633.796753,298.979858,55.169636,689.254272,298.766754,57.047569,736.029541,295.846466,54.18071,798.828552,297.052612,46.48267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,'2018/05/10 09:51:21:673',17,503.830444,305.781799,33.361401,634.406006,298.555054,55.078026,690.194824,298.123749,56.949547,736.468506,295.625183,54.078438,799.306396,296.687775,46.377323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,'2018/05/10 09:51:21:721',17,503.661316,305.871674,33.202484,634.095276,298.153076,54.930058,689.843933,297.714966,56.809654,736.021362,295.262665,53.946007,798.969116,296.22113,46.263039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374,'2018/05/10 09:51:21:771',17,503.429932,305.575439,33.102531,633.877075,297.861145,54.85817,689.579712,297.5177,56.741261,735.703857,295.040894,53.883434,798.740601,295.939148,46.206844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,'2018/05/10 09:51:21:821',17,503.209106,305.405884,33.032539,633.677734,297.555786,54.809296,689.288574,297.374176,56.693748,735.364746,294.888092,53.840801,798.426514,295.788025,46.171555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376,'2018/05/10 09:51:21:872',17,503.075867,305.061829,32.964222,633.4151,297.24762,54.76577,688.765869,297.333405,56.656326,735.002319,294.871918,53.811096,798.050293,295.784241,46.158546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377,'2018/05/10 09:51:21:921',17,502.984314,304.730011,32.91647,633.337891,297.004639,54.72847,688.556091,297.204926,56.620052,734.736084,294.864716,53.778286,797.986572,295.724396,46.122055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,'2018/05/10 09:51:21:971',17,503.018005,305.101196,32.911827,633.174988,296.893127,54.718548,688.332581,297.162659,56.611416,734.572815,294.808594,53.770248,797.914795,295.68512,46.113018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379,'2018/05/10 09:51:22:022',17,502.875488,305.102081,32.889935,632.910278,296.855774,54.710876,687.992065,297.22229,56.60545,734.189819,294.928375,53.767258,797.65863,295.754883,46.114677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380,'2018/05/10 09:51:22:071',17,502.55014,304.889954,32.871674,632.39209,296.951782,54.698051,687.440918,297.288116,56.594135,733.833069,295.115753,53.752121,797.166626,295.92981,46.110493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381,'2018/05/10 09:51:35:150',18,474.058594,304.832672,68.283119,574.414734,282.417969,89.394043,628.811829,283.744385,91.859512,679.729126,284.317444,90.004272,749.439026,285.882599,83.377472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,'2018/05/10 09:51:35:199',18,474.396179,304.57074,68.290329,575.039063,282.25589,89.33564,629.511414,283.642517,91.788986,680.027039,285.051575,89.908432,749.849731,286.198853,83.292625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,'2018/05/10 09:51:35:249',18,474.865173,304.812073,68.288254,575.714783,282.139038,89.309349,630.256897,283.490601,91.752441,680.555908,285.579773,89.847443,750.080566,286.491516,83.256882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384,'2018/05/10 09:51:35:298',18,475.085876,305.353577,68.242508,576.19043,282.308746,89.291824,630.785461,283.503418,91.72506,681.101196,285.610413,89.805084,750.429016,286.401978,83.208862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,'2018/05/10 09:51:35:348',18,475.232086,305.479675,68.215118,576.52832,282.445801,89.274811,630.98877,283.87735,91.682892,681.60144,285.594727,89.745377,750.769043,286.069153,83.125488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
386,'2018/05/10 09:51:35:398',18,475.456573,305.380737,68.145798,576.751587,282.377075,89.227325,631.134521,283.86972,91.627068,681.869995,285.416504,89.683258,750.836304,285.833374,83.066864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,'2018/05/10 09:51:35:449',18,475.557373,305.305908,68.090881,576.776917,282.277893,89.177139,631.153564,283.769318,91.577774,681.905579,285.303101,89.633652,750.664673,285.856659,83.031677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
388,'2018/05/10 09:51:35:499',18,475.631195,305.423401,68.00853,576.875854,282.192505,89.079086,631.325256,283.59201,91.467186,682.03894,284.952515,89.512741,750.679016,285.394531,82.894844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
